id_homol,hagrid,organism,gene_id,gene_symbol,gene_name
4517,288,9606,1030,CDKN2B,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)"
4535,287,9606,712,C1QA,"complement component 1, q subcomponent, A chain"
4554,286,9598,460858,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"
4553,286,9606,5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"
4581,285,9606,5156,PDGFRA,"platelet-derived growth factor receptor, alpha polypeptide"
4604,284,9606,1026,CDKN1A,"cyclin-dependent kinase inhibitor 1A (p21, Cip1)"
4622,283,9598,742622,NFE2L2,nuclear factor (erythroid-derived 2)-like 2
4623,283,9615,478813,NFE2L2,"nuclear factor, erythroid 2-like 2"
4621,283,9606,4780,NFE2L2,"nuclear factor, erythroid 2-like 2"
4856,268,9544,702245,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4855,268,9598,469412,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4857,268,9615,490110,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4858,268,9913,525507,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4859,268,10090,16491,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4860,268,10116,29731,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4861,268,9031,404303,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4862,268,7955,100150068,LOC100150068,potassium voltage-gated channel subfamily A member 3-like
4863,268,7955,100330283,LOC100330283,potassium voltage-gated channel subfamily A member 3-like
4864,268,7227,32780,Sh,Shaker
4865,268,7165,1272004,AgaP_AGAP000254,AgaP_AGAP000254
4866,268,6239,174536,shk-1,shk-1
4867,268,8364,100145813,kcna1,"potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia)"
4664,282,8364,100497761,cnr1,cannabinoid receptor 1 (brain)
4663,282,7955,404209,cnr1,cannabinoid receptor 1
4662,282,9031,428633,CNR1,cannabinoid receptor 1 (brain)
4661,282,10116,25248,Cnr1,cannabinoid receptor 1 (brain)
4660,282,10090,12801,Cnr1,cannabinoid receptor 1 (brain)
4659,282,9913,100299449,CNR1,cannabinoid receptor 1 (brain)
4658,282,9615,481913,CNR1,cannabinoid receptor 1 (brain)
4657,282,9544,574142,CNR1,cannabinoid receptor 1 (brain)
4656,282,9598,472066,CNR1,cannabinoid receptor 1 (brain)
4655,282,9606,1268,CNR1,cannabinoid receptor 1 (brain)
4882,266,9913,617105,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4683,281,8364,100496308,tp73,tumor protein p73
4682,281,7955,368221,tp73,tumor protein p73
4681,281,9031,419382,TP73,tumor protein p73
4680,281,10116,362675,Tp73,tumor protein p73
4679,281,10090,22062,Trp73,transformation related protein 73
4678,281,9913,515105,LOC515105,uncharacterized LOC515105
4677,281,9615,489620,TP73,tumor protein p73
4676,281,9544,695164,LOC695164,tumor protein p73-like
4675,281,9606,7161,TP73,tumor protein p73
4699,280,10090,209027,Pycr1,pyrroline-5-carboxylate reductase 1
4698,280,9913,539606,PYCR1,pyrroline-5-carboxylate reductase 1
4697,280,9615,483372,PYCR1,pyrroline-5-carboxylate reductase 1
4696,280,9544,715182,PYCR1,pyrroline-5-carboxylate reductase 1
4695,280,9598,454977,PYCR1,pyrroline-5-carboxylate reductase 1
4694,280,9606,5831,PYCR1,pyrroline-5-carboxylate reductase 1
4718,279,9913,282260,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4717,279,9615,488516,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4716,279,9544,696214,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4715,279,9598,460116,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4714,279,9606,3485,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4908,263,9606,5468,PPARG,peroxisome proliferator-activated receptor gamma
4741,278,9031,419912,BAK1,BCL2-antagonist/killer 1
4740,278,10116,116502,Bak1,BCL2-antagonist/killer 1
4739,278,10090,12018,Bak1,BCL2-antagonist/killer 1
4738,278,9913,514090,BAK1,BCL2-antagonist/killer 1
4737,278,9615,481744,LOC481744,bcl-2 homologous antagonist/killer-like
4736,278,9544,706534,BAK1,BCL2-antagonist/killer 1
4735,278,9598,462616,BAK1,BCL2-antagonist/killer 1
4734,278,9606,578,BAK1,BCL2-antagonist/killer 1
4158,306,10116,83810,Trpv1,"transient receptor potential cation channel, subfamily V, member 1"
4159,306,9031,395259,TRPV1,"transient receptor potential cation channel, subfamily V, member 1"
4160,306,7955,561195,trpv1,"transient receptor potential cation channel, subfamily V, member 1"
4161,306,8364,100487208,trpv1,transient receptor potential cation channel subfamily V member 1
4176,305,7955,571959,trap1,TNF receptor-associated protein 1
4177,305,7955,101884569,LOC101884569,"heat shock protein 75 kDa, mitochondrial-like"
4178,305,7227,35559,Trap1,Trap1
4179,305,7165,1272492,AgaP_AGAP010691,AgaP_AGAP010691
4180,305,6239,176019,R151.7,R151.7
4181,305,8364,100492593,trap1,TNF receptor-associated protein 1
4886,266,7955,565440,eef1e1,eukaryotic translation elongation factor 1 epsilon 1
4887,266,8364,100038230,eef1e1,eukaryotic translation elongation factor 1 epsilon 1
4916,263,7955,557037,pparg,peroxisome proliferator activated receptor gamma
4824,271,9598,452127,SOCS2,suppressor of cytokine signaling 2
4823,271,9606,8835,SOCS2,suppressor of cytokine signaling 2
4833,270,9606,6561,SLC13A1,"solute carrier family 13 (sodium/sulfate symporter), member 1"
4629,283,8364,493217,nfe2l2,"nuclear factor, erythroid 2-like 2"
4843,269,9606,51547,SIRT7,sirtuin 7
4854,268,9606,3738,KCNA3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
4872,267,9913,538419,EPS8,epidermal growth factor receptor pathway substrate 8
4871,267,9615,477686,EPS8,epidermal growth factor receptor pathway substrate 8
4870,267,9544,702777,EPS8,epidermal growth factor receptor pathway substrate 8
4869,267,9598,473379,EPS8,epidermal growth factor receptor pathway substrate 8
4868,267,9606,2059,EPS8,epidermal growth factor receptor pathway substrate 8
4881,266,9615,478717,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4880,266,9544,695426,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4879,266,9598,462423,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4878,266,9606,9521,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4700,280,10116,287877,Pycr1,pyrroline-5-carboxylate reductase 1
4701,280,7227,42284,P5cr,Pyrroline 5-carboyxlate reductase
4702,280,7165,1273661,AgaP_AGAP002308,AgaP_AGAP002308
4721,279,9031,396315,IGFBP2,"insulin-like growth factor binding protein 2, 36kDa"
4722,279,7955,794176,igfbp2a,insulin-like growth factor binding protein 2a
4723,279,7955,798920,igfbp2b,insulin-like growth factor binding protein 2b
4724,279,8364,100101720,igfbp2,"insulin-like growth factor binding protein 2, 36kDa"
4900,264,9598,460762,AGTR1,"angiotensin II receptor, type 1"
4899,264,9606,185,AGTR1,"angiotensin II receptor, type 1"
4751,277,9606,23353,SUN1,Sad1 and UNC84 domain containing 1
4752,277,9598,472263,SUN1,Sad1 and UNC84 domain containing 1
4753,277,9615,480806,SUN1,Sad1 and UNC84 domain containing 1
4754,277,10090,77053,Sun1,Sad1 and UNC84 domain containing 1
4755,277,10116,360773,Sun1,Sad1 and UNC84 domain containing 1
4756,277,9031,416449,SUN1,Sad1 and UNC84 domain containing 1
4757,277,7955,553188,sun1,Sad1 and UNC84 domain containing 1
4758,277,8364,100137098,sun1,Sad1 and UNC84 domain containing 1
4806,274,8364,100490124,tp53bp1,tumor protein p53 binding protein 1
4952,257,3702,817046,GPX1,GPX1
4953,257,3702,829316,GPX7,GPX7
4954,257,8364,100496541,gpx4,glutathione peroxidase 4
4961,256,10116,83516,Ppargc1a,"peroxisome proliferator-activated receptor gamma, coactivator 1 alpha"
4962,256,9031,422815,PPARGC1A,"peroxisome proliferator-activated receptor gamma, coactivator 1 alpha"
4963,256,8364,100491667,ppargc1a,"peroxisome proliferator-activated receptor gamma, coactivator 1 alpha"
4972,255,7955,562619,adcy5,adenylate cyclase 5
4973,255,7227,39835,CG43373,CG43373
4974,255,7165,1272957,AgaP_AGAP002998,AgaP_AGAP002998
4975,255,6239,178949,acy-4,acy-4
4983,254,9031,417245,PAPPA,"pregnancy-associated plasma protein A, pappalysin 1"
4984,254,7955,101448001,pappab,"pregnancy-associated plasma protein A, pappalysin 1b"
4985,254,7955,101448000,pappaa,"pregnancy-associated plasma protein A, pappalysin 1a"
4986,254,8364,100495014,pappa,"pregnancy-associated plasma protein A, pappalysin 1"
4993,253,9031,396164,HIC1,hypermethylated in cancer 1
4994,253,7955,436585,hic1,hypermethylated in cancer 1
4995,253,8364,100498001,hic1,hypermethylated in cancer 1
5002,252,10116,60447,Clock,clock circadian regulator
5003,252,9031,373991,CLOCK,clock homolog (mouse)
5004,252,7955,30140,clock,clock
5005,252,8364,100038163,clock,clock circadian regulator
5014,251,7227,40162,cyc,cycle
5015,251,7165,1276339,AgaP_AGAP005655,AgaP_AGAP005655
5016,251,8364,100422809,arntl,aryl hydrocarbon receptor nuclear translocator-like
5068,246,8364,100489786,ppm1d,"protein phosphatase, Mg2+/Mn2+ dependent, 1D"
5077,245,7955,324243,stub1,STIP1 homology and U-Box containing protein 1
5078,245,7227,34433,CHIP,CHIP
5079,245,7165,1279886,AgaP_AGAP008918,AgaP_AGAP008918
5080,245,6239,172303,chn-1,chn-1
5081,245,318829,2678421,MGG_08035,MGG_08035
5082,245,5141,5847940,NCU10270,NCU10270
5083,245,3702,819925,CHIP,CHIP
5084,245,4530,4344499,Os08g0113300,Os08g0113300
5085,245,8364,779800,stub1,"STIP1 homology and U-box containing protein 1, E3 ubiquitin protein ligase"
5116,243,8364,100170640,mlh1,mutL homolog 1
5122,242,10116,24659,Pmch,pro-melanin-concentrating hormone
5123,242,9031,418091,PMCH,pro-melanin-concentrating hormone
5124,242,8364,100486479,pmch,pro-melanin-concentrating hormone
5140,241,4896,2539741,rae1,rae1
5141,241,318829,2674766,MGG_00946,MGG_00946
5142,241,5141,3877232,NCU04288,NCU04288
5143,241,3702,844406,AT1G80670,AT1G80670
5144,241,4530,4344798,Os08g0176800,Os08g0176800
5145,241,8364,549896,rae1,ribonucleic acid export 1
5156,240,4896,2541856,bub3,bub3
5157,240,3702,821496,BUB3.1,BUB3.1
5158,240,3702,841414,BUB3.2,BUB3.2
5159,240,4530,4333230,Os03g0448600,Os03g0448600
5160,240,8364,493224,bub3,BUB3 mitotic checkpoint protein
5185,238,6239,171998,E01A2.1,E01A2.1
5186,238,8364,549290,gclm,"glutamate-cysteine ligase, modifier subunit"
5202,237,4896,2541881,gcs1,gcs1
5203,237,318829,2683213,MGG_07317,MGG_07317
5204,237,5141,3877703,NCU01157,NCU01157
5205,237,8364,780264,gclc,"glutamate-cysteine ligase, catalytic subunit"
5213,236,9031,426794,POLB,"polymerase (DNA directed), beta"
5214,236,7955,554204,polb,"polymerase (DNA directed), beta"
5215,236,8364,448741,polb,"polymerase (DNA directed), beta"
5224,235,7165,1280964,AgaP_AGAP011676,AgaP_AGAP011676
5225,235,3702,824578,PUMP1,PUMP1
5226,235,4530,4351228,Os11g0707800,Os11g0707800
5227,235,8364,394786,ucp2,"uncoupling protein 2 (mitochondrial, proton carrier)"
5236,234,7955,260407,tp63,tumor protein p63
5237,234,8364,100497737,tp63,tumor protein p63
5265,232,9031,373896,UCP3,"uncoupling protein 3 (mitochondrial, proton carrier)"
5266,232,7955,83908,ucp1,uncoupling protein 1
5267,232,3702,836014,UCP2,UCP2
5268,232,8364,100135179,ucp1,"uncoupling protein 1 (mitochondrial, proton carrier)"
5277,231,7955,567770,atr,ataxia telangiectasia and Rad3 related
5278,231,8364,100495593,atr,ataxia telangiectasia and Rad3 related
5318,227,3702,836034,TOPP2,TOPP2
5319,227,4530,4331166,Os02g0820000,Os02g0820000
5325,226,10090,12578,Cdkn2a,cyclin-dependent kinase inhibitor 2A
5326,226,10116,25163,Cdkn2a,cyclin-dependent kinase inhibitor 2A
5327,226,7955,100329528,LOC100329528,cyclin-dependent kinase inhibitor 2A-like
5328,226,8364,448767,cdkn2b,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)"
5332,225,9615,484508,DLL3,delta-like 3 (Drosophila)
5333,225,9913,505993,DLL3,delta-like 3 (Drosophila)
5334,225,10090,13389,Dll3,delta-like 3 (Drosophila)
5335,225,10116,114125,Dll3,delta-like 3 (Drosophila)
5344,224,7955,30221,psen1,presenilin 1
5345,224,6239,180441,sel-12,sel-12
5346,224,3702,817540,PS2,PS2
5347,224,3702,837391,PS1,PS1
5348,224,4530,9272037,Os03g0603700,Os03g0603700
5349,224,8364,394924,psen1,presenilin 1
5359,223,7227,31151,arm,armadillo
5360,223,7165,1270538,ARM_ANOGA,ARM_ANOGA
5361,223,6239,173338,hmp-2,hmp-2
5362,223,8364,549712,ctnnb1,"catenin (cadherin-associated protein), beta 1, 88kDa"
5369,222,9031,420385,GHRHR,growth hormone releasing hormone receptor
5370,222,7955,793334,ghrhrl,"growth hormone releasing hormone receptor, like"
5382,221,28985,2897414,KLLA0B13948g,KLLA0B13948g
5383,221,33169,4622240,AGOS_AFR420W,AGOS_AFR420W
5384,221,4896,2540720,tor2,tor2
5385,221,318829,12986351,MGG_15156,MGG_15156
5386,221,5141,3876685,NCU05608,NCU05608
5387,221,3702,841427,TOR,TOR
5388,221,4530,4338174,Os05g0235300,Os05g0235300
5389,221,8364,100491970,mtor,mechanistic target of rapamycin (serine/threonine kinase)
5398,220,7955,393775,clu,clusterin
5399,220,8364,448332,clu,clusterin
5407,219,9031,396093,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5408,219,7955,323099,nfkbiab,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha b"
5409,219,7955,406463,nfkbiaa,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha a"
5410,219,7227,34969,cact,cactus
5411,219,7165,1278017,CACT,CACT
5412,219,8364,448138,nfkbia,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"
5420,218,9031,374223,LEPR,leptin receptor
5421,218,7955,567241,lepr,leptin receptor
5422,218,8364,724071,lepr,leptin receptor
5428,217,10090,16846,Lep,leptin
5429,217,10116,25608,Lep,leptin
5430,217,8364,100486715,LOC100486715,leptin-like
5437,216,10116,24890,Esr1,estrogen receptor 1
5438,216,9031,396099,ESR1,estrogen receptor 1
5439,216,7955,259252,esr1,estrogen receptor 1
5440,216,8364,394461,esr1,estrogen receptor 1
5450,215,8364,100036599,jak2,Janus kinase 2 (a protein tyrosine kinase)
5456,214,10090,15423,Hoxc4,homeobox C4
5457,214,10116,24459,Hoxc4,homeo box C4
5458,214,7955,30345,hoxc4a,homeo box C4a
5459,214,8364,100486039,hoxc4,homeobox C4
5466,213,10116,497985,Hoxb7,homeo box B7
5467,213,9031,425962,HOXB7,homeobox B7
5468,213,7955,58044,hoxb7a,homeo box B7a
5469,213,8364,100494663,LOC100494663,homeobox protein Hox-B7-A-like
5478,212,3702,831891,HTA12,HTA12
5479,212,4530,4337607,Os05g0113900,Os05g0113900
5480,212,4530,4324481,Os01g0502700,Os01g0502700
5481,212,4530,4332433,Os03g0279200,Os03g0279200
5482,212,4530,4339022,Os05g0461400,Os05g0461400
5483,212,8364,548722,h2afx,"H2A histone family, member X"
5484,212,8364,100487455,LOC100487455,histone H2A.x-like
5493,211,7955,406438,sumo1,SMT3 suppressor of mif two 3 homolog 1 (yeast)
5494,211,6239,266820,smo-1,smo-1
5495,211,8364,448691,sumo1,small ubiquitin-like modifier 1
5500,210,9913,540378,MDM2,"Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)"
5501,210,10090,17246,Mdm2,transformed mouse 3T3 cell double minute 2
5502,210,10116,314856,Mdm2,"MDM2 oncogene, E3 ubiquitin protein ligase"
5503,210,9031,395609,MDM2,"Mdm2, p53 E3 ubiquitin protein ligase homolog (mouse)"
5504,210,7955,30637,mdm2,transformed 3T3 cell double minute 2 homolog (mouse)
5505,210,8364,394853,mdm2,"MDM2 oncogene, E3 ubiquitin protein ligase"
5513,209,9031,426299,MXD1,MAX dimerization protein 1
5514,209,7955,570082,mxd1,MAX dimerization protein 1
5515,209,8364,779675,mxd1,MAX dimerization protein 1
5516,209,8364,101730541,LOC101730541,max dimerization protein 1-like
5523,208,10116,60661,Max,MYC associated factor X
5524,208,9031,100858676,MAX,MYC associated factor X
5525,208,7955,30467,max,myc-associated factor X
5526,208,8364,493570,max,MYC associated factor X
5536,207,3702,836431,HDA6,HDA6
5537,207,4530,4345332,Os08g0344100,Os08g0344100
5538,207,8364,447995,hdac2,histone deacetylase 2
5545,206,9031,374135,CTGF,connective tissue growth factor
5546,206,7955,321449,ctgfa,connective tissue growth factor a
5547,206,8364,548598,ctgf,connective tissue growth factor
5553,205,10090,17762,Mapt,microtubule-associated protein tau
5554,205,10116,29477,Mapt,microtubule-associated protein tau
5555,205,9031,426737,MAPT,microtubule-associated protein tau
5556,205,8364,779920,mapt,microtubule-associated protein tau
5570,204,28985,2892012,KLLA0C13255g,KLLA0C13255g
5571,204,33169,4621453,AGOS_AER381C,AGOS_AER381C
5572,204,4896,2543629,pol1,pol1
5573,204,318829,2684552,MGG_06397,MGG_06397
5574,204,5141,3879279,NCU07870,NCU07870
5575,204,3702,836845,ICU2,ICU2
5576,204,4530,4325052,Os01g0868300,Os01g0868300
5577,204,8364,100379926,pola1,"polymerase (DNA directed), alpha 1, catalytic subunit"
5582,203,9913,777788,DDIT3,DNA-damage-inducible transcript 3
5583,203,10090,13198,Ddit3,DNA-damage inducible transcript 3
5584,203,10116,29467,Ddit3,DNA-damage inducible transcript 3
5585,203,8364,733816,ddit3,DNA-damage-inducible transcript 3
5593,202,7955,406813,tfdp1a,"transcription factor Dp-1, a"
5594,202,8364,548888,tfdp1,transcription factor Dp-1
5606,201,6239,176374,cdk-1,cdk-1
5607,201,8364,394503,cdk1,cyclin-dependent kinase 1
5632,199,8364,100496320,hspa8,heat shock 70kDa protein 8
5638,198,10090,19225,Ptgs2,prostaglandin-endoperoxide synthase 2
5639,198,10116,29527,Ptgs2,prostaglandin-endoperoxide synthase 2
5640,198,9031,396451,PTGS2,prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)
5641,198,7955,559020,ptgs2b,prostaglandin-endoperoxide synthase 2b
5642,198,8364,595089,ptgs2,prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)
5651,197,7955,567006,bub1bb,budding uninhibited by benzimidazoles 1 homolog beta b
5652,197,3702,817921,BUBR1,BUBR1
5653,197,4530,4328593,Os02g0193600,Os02g0193600
5654,197,8364,100125106,bub1b,BUB1 mitotic checkpoint serine/threonine kinase B
5661,196,10116,27080,Hbp1,HMG-box transcription factor 1
5662,196,9031,417705,HBP1,HMG-box transcription factor 1
5663,196,7955,554137,hbp1,HMG-box transcription factor 1
5664,196,8364,493511,hbp1,HMG-box transcription factor 1
5673,195,7955,406730,apex1,APEX nuclease (multifunctional DNA repair enzyme) 1
5674,195,7165,1278924,AgaP_AGAP009587,AgaP_AGAP009587
5675,195,3702,818744,ARP,ARP
5676,195,4530,4327960,Os01g0801000,Os01g0801000
5677,195,8364,394929,apex1,APEX nuclease (multifunctional DNA repair enzyme) 1
5694,194,8364,549093,tbp,TATA box binding protein
5703,193,8364,100485532,atf2,activating transcription factor 2
5712,192,7955,573207,creb1a,cAMP responsive element binding protein 1a
5713,192,8364,407934,creb1,cAMP responsive element binding protein 1
5721,191,9031,396186,BDNF,brain-derived neurotrophic factor
5722,191,7955,58118,bdnf,brain-derived neurotrophic factor
5723,191,8364,100037853,bdnf,brain-derived neurotrophic factor
5731,190,9031,395982,TFAP2A,transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)
5732,190,7955,140618,tfap2a,transcription factor AP-2 alpha
5733,190,7227,40398,AP-2,AP-2
5734,190,7165,1281006,AgaP_AGAP011625,AgaP_AGAP011625
5735,190,8364,395064,tfap2a,transcription factor AP-2 alpha (activating enhancer binding protein 2 alpha)
5742,189,10116,171361,Eef1a1,eukaryotic translation elongation factor 1 alpha 1
5743,189,9031,373963,EEF1A1,eukaryotic translation elongation factor 1 alpha 1
5744,189,7955,100004503,eef1a1b,eukaryotic translation elongation factor 1 alpha 1b
5745,189,7955,336334,eef1a1a,eukaryotic translation elongation factor 1 alpha 1a
5746,189,3702,837309,AT1G07940,AT1G07940
5747,189,3702,836161,AT5G60390,AT5G60390
5748,189,3702,837308,AT1G07930,AT1G07930
5749,189,3702,837307,AT1G07920,AT1G07920
5750,189,4530,4331810,Os03g0177400,Os03g0177400
5751,189,4530,4331813,Os03g0178000,Os03g0178000
5752,189,4530,4331811,Os03g0177500,Os03g0177500
5753,189,4530,4331812,Os03g0177900,Os03g0177900
5754,189,8364,394920,eef1a1o,"eukaryotic translation elongation factor 1 alpha 1, oocyte form"
5771,186,7955,567403,bscl2,Bernardinelli-Seip congenital lipodystrophy 2 (seipin)
5779,185,9031,427171,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"
5780,185,7955,557176,pik3r1,"phosphoinositide-3-kinase, regulatory subunit 1 (p85 alpha)"
5781,185,6239,172141,aap-1,aap-1
5782,185,8364,100486835,pik3r1,"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)"
5789,184,10116,498575,Hesx1,HESX homeobox 1
5790,184,9031,395864,HESX1,HESX homeobox 1
5791,184,7955,30620,hesx1,homeo box (expressed in ES cells) 1
5792,184,8364,549466,hesx1,HESX homeobox 1
5800,183,7955,563719,LOC563719,forkhead box protein O4-like
5801,183,8364,100492831,LOC100492831,forkhead box protein O4-like
5808,182,10090,66052,Sdhc,"succinate dehydrogenase complex, subunit C, integral membrane protein"
5809,182,10116,289217,Sdhc,"succinate dehydrogenase complex, subunit C, integral membrane protein"
5810,182,7955,445129,sdhc,"succinate dehydrogenase complex, subunit C, integral membrane protein"
5811,182,7227,41340,SdhC,Succinate dehydrogenase C
5812,182,7165,1272475,AgaP_AGAP010672,AgaP_AGAP010672
5813,182,8364,496650,sdhc,"succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"
5822,181,7955,195816,lmnb1,lamin B1
5823,181,6239,172687,lmn-1,lmn-1
5824,181,8364,394806,lmnb1,lamin B1
5831,180,9031,422204,TAF1,"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa"
5832,180,7955,555452,taf1,"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor"
5833,180,7227,40813,Taf1,TBP-associated factor 1
5834,180,7165,1269482,AgaP_AGAP003882,AgaP_AGAP003882
5835,180,6239,173257,taf-1,taf-1
5836,180,8364,100496377,taf1,"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa"
5842,179,10090,26408,Map3k5,mitogen-activated protein kinase kinase kinase 5
5843,179,10116,365057,Map3k5,mitogen-activated protein kinase kinase kinase 5
5844,179,9031,421688,MAP3K5,mitogen-activated protein kinase kinase kinase 5
5845,179,7955,555703,map3k5,mitogen-activated protein kinase kinase kinase 5
5846,179,8364,100497692,LOC100497692,mitogen-activated protein kinase kinase kinase 5-like
5853,178,9031,396482,HMGB2,high mobility group box 2
5854,178,7955,641484,hmgb2a,high-mobility group box 2a
5855,178,7227,117294,Dsp1,Dorsal switch protein 1
5856,178,7165,1272270,AgaP_AGAP000005,AgaP_AGAP000005
5857,178,6239,175890,hmg-1.2,hmg-1.2
5869,177,3702,838127,CYCA2;3,CYCA2;3
5870,177,3702,844377,CYCA2;4,CYCA2;4
5871,177,4530,4352280,Os12g0502300,Os12g0502300
5872,177,8364,448454,ccna2,cyclin A2
5897,175,4530,4341956,Os06g0699400,Os06g0699400
5898,175,4530,4328297,Os02g0148100,Os02g0148100
5906,174,9031,395983,MAPK9,mitogen-activated protein kinase 9
5907,174,7955,100149273,mapk9,mitogen-activated protein kinase 9
5924,172,7955,335916,jun,jun proto-oncogene
5925,172,7165,1276998,AgaP_AGAP006386,AgaP_AGAP006386
5926,172,8364,100493911,jun,jun proto-oncogene
5934,171,7955,544667,flt1,fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)
5941,170,10116,24790,Sp1,Sp1 transcription factor
5942,170,9031,395303,SP1,Sp1 transcription factor
5943,170,7955,324109,sp1,sp1 transcription factor
5944,170,8364,394744,sp1,Sp1 transcription factor
5969,168,33169,4623013,AGOS_AGR048C,AGOS_AGR048C
5970,168,4896,2541652,sty1,sty1
5971,168,318829,2679641,MGG_01822,MGG_01822
5972,168,5141,3878327,NCU07024,NCU07024
5973,168,3702,823706,MPK3,MPK3
5974,168,4530,4332475,Os03g0285800,Os03g0285800
5975,168,8364,448296,mapk14,mitogen-activated protein kinase 14
5980,167,9913,280827,IL7,interleukin 7
5981,167,10090,16196,Il7,interleukin 7
5982,167,10116,25647,Il7,interleukin 7
5991,166,7955,142986,ptk2ab,protein tyrosine kinase 2ab
5992,166,7227,37233,Fak,Focal adhesion kinase
5993,166,7165,1270807,AgaP_AGAP011118,AgaP_AGAP011118
5994,166,6239,172135,kin-32,kin-32
5995,166,8364,733890,ptk2,protein tyrosine kinase 2
6002,165,10116,50646,Ptk2b,protein tyrosine kinase 2 beta
6003,165,9031,421998,PTK2B,PTK2B protein tyrosine kinase 2 beta
6004,165,8364,496459,ptk2b,protein tyrosine kinase 2 beta
6013,164,7955,321729,ywhabl,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide like"
6014,164,7227,36059,14-3-3zeta,14-3-3zeta
6015,164,7165,1269582,AgaP_AGAP007643,AgaP_AGAP007643
6016,164,6239,181348,ftt-2,ftt-2
6017,164,6239,178113,par-5,par-5
6018,164,8364,394780,ywhaz,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta"
6027,163,7955,562720,mapk8a,mitogen-activated protein kinase 8a
6028,163,7227,44801,bsk,basket
6029,163,7165,1271440,AgaP_AGAP009461,AgaP_AGAP009461
6030,163,6239,177460,jnk-1,jnk-1
6031,163,8364,100170194,mapk8,mitogen-activated protein kinase 8
6382,130,4530,4344210,Os07g0665200,Os07g0665200
6383,130,8364,549006,sod1,"superoxide dismutase 1, soluble"
6400,129,4896,2542886,SPAC1486.01,SPAC1486.01
6401,129,318829,2674520,MGG_00212,MGG_00212
6402,129,5141,3875632,NCU09560,NCU09560
6403,129,3702,820263,MSD1,MSD1
6404,129,4530,4338417,Os05g0323900,Os05g0323900
6405,129,8364,448200,sod2,"superoxide dismutase 2, mitochondrial"
6446,125,8364,100489822,LOC100489822,heat shock factor protein-like
6453,124,10116,84482,Foxo1,forkhead box O1
6454,124,9031,374231,FOXO1,forkhead box O1
6455,124,7955,768121,foxo1a,forkhead box O1 a
6456,124,7955,567969,foxo1b,forkhead box O1 b
6457,124,8364,493378,foxo1,forkhead box O1
6464,123,10116,294515,Foxo3,forkhead box O3
6465,123,9031,421769,FOXO3,forkhead box O3
6466,123,7955,30296,foxo3b,forkhead box O3b
6467,123,8364,100125025,foxo3,forkhead box O3
6476,122,7227,36497,drk,downstream of receptor kinase
6477,122,7165,1280872,AgaP_AGAP011768,AgaP_AGAP011768
6478,122,6239,181055,sem-5,sem-5
6479,122,8364,493492,grb2,grb2 protein
6485,121,10090,13726,Emd,emerin
6486,121,10116,25437,Emd,emerin
6494,120,7955,777733,rb1,retinoblastoma 1
